name,date
CY069765.1,2009-04-27
CY065214.1,2009-04-27
CY065206.1,2009-04-28
CY065254.1,2009-04-28
CY065262.1,2009-04-29
CY065278.1,2009-04-30
CY065286.1,2009-04-30
CY069781.1,2009-05-02
CY065310.1,2009-05-02
CY065318.1,2009-05-02
CY065326.1,2009-05-02
CY069789.1,2009-05-03
CY069805.1,2009-05-04
CY069821.1,2009-05-04
CY065358.1,2009-05-04
CY069797.1,2009-05-05
CY069813.1,2009-05-05
CY069829.1,2009-05-05
CY065366.1,2009-05-05
CY065382.1,2009-05-05
CY065414.1,2009-05-05
CY065374.1,2009-05-07
CY065406.1,2009-05-07
CY069837.1,2009-05-08
CY065390.1,2009-05-08
CY070673.1,2009-05-08
CY069845.1,2009-05-09
CY065438.1,2009-05-09
CY070676.1,2009-05-09
CY069853.1,2009-05-11
CY065446.1,2009-05-11
CY065454.1,2009-05-11
CY070675.1,2009-05-11
CY069861.1,2009-05-12
CY065462.1,2009-05-12
CY065470.1,2009-05-12
CY065478.1,2009-05-12
CY065502.1,2009-05-13
CY065510.1,2009-05-13
CY065518.1,2009-05-15
CY065526.1,2009-05-15
CY070678.1,2009-05-16
CY069869.1,2009-05-17
CY070679.1,2009-05-21
CY070680.1,2009-05-21
CY065534.1,2009-05-31
CY070707.1,2009-05-31
CY070708.1,2009-05-31
CY065646.1,2009-06-01
CY070705.1,2009-06-01
CY070717.1,2009-06-01
CY070721.1,2009-06-01
CY069893.1,2009-06-02
CY069901.1,2009-06-02
CY070722.1,2009-06-02
CY065598.1,2009-06-03
CY065606.1,2009-06-03
CY065630.1,2009-06-03
CY070720.1,2009-06-03
CY069909.1,2009-06-04
CY069916.1,2009-06-04
CY065654.1,2009-06-04
CY065662.1,2009-06-04
CY069924.1,2009-06-05
CY065670.1,2009-06-05
CY065678.1,2009-06-05
CY070726.1,2009-06-06
CY070731.1,2009-06-06
CY070730.1,2009-06-07
CY070732.1,2009-06-07
CY070158.1,2009-06-10
CY070178.1,2009-06-29
CY070180.1,2009-06-29
CY070294.1,2009-07-02
CY065166.1,2009-07-06
CY070202.1,2009-07-06
CY070220.1,2009-07-07
CY065182.1,2009-07-10
CY070282.1,2009-07-10
CY070273.1,2009-07-14
CY070275.1,2009-07-14
CY070281.1,2009-07-17
CY070304.1,2009-07-20
CY070306.1,2009-07-20
CY070307.1,2009-07-21
CY070309.1,2009-07-21
CY070292.1,2009-07-22
CY070293.1,2009-07-22
CY070295.1,2009-07-22
CY070296.1,2009-07-22
CY070345.1,2009-07-27
CY070361.1,2009-08-21
CY070388.1,2009-09-15
CY070430.1,2009-10-05
CY070582.1,2009-11-13
CY070593.1,2009-11-18
CY070741.1,2009-11-19
CY070596.1,2009-11-20
CY070599.1,2009-11-23
CY070618.1,2009-11-24
CY070619.1,2009-11-24
CY070736.1,2009-11-24
CY070738.1,2009-11-25
CY070737.1,2009-11-26
CY070739.1,2009-11-26
CY070740.1,2009-11-28
CY070742.1,2009-12-01
CY070743.1,2009-12-01
CY070744.1,2009-12-01
CY070644.1,2009-12-02
CY070745.1,2009-12-02
CY070746.1,2009-12-02
CY070651.1,2009-12-08
CY070666.1,2009-12-12
CY070660.1,2009-12-17
CY070668.1,2009-12-21
